username,post_date,caption,like_count,comment_count,media_type,hashtags,post_url
ysy_811112,2024-11-14 00:23:33+00:00,"해외에서  건너온
귀한 초코렛♡
너무너무 고맙고 
너무너무 맛있어~^^
포장까지 이뻐서 리본 풀기 아까웠음ㅋ

요즘 걷기 성공해서 받아온 잡곡세트ㅋㅋ
앞으로도 열심히 걷자ㅋㅋㅋ

#고마워♡
#건강챙겨
#열심히걷자",14,1,Sidecar,"['고마워♡', '건강챙겨', '열심히걷자']",https://www.instagram.com/p/DCVN9q-ymey/
ysy_811112,2026-01-04 14:42:21+00:00,"#리그램 - @haenim_official by @get_regrammer
⠀
해님 2026년 1월 첫 쇼핑라이브 기념
#소문내기이벤트 💛

육아맘&대디 여러분,
새해 복 많이 받으세요! 🙇‍♀️🙇‍♂️

2026년 새해를 맞아 해님이 야심차게 준비한 첫 번째 라이브!

우리 아기 맘마존 책임질 든든한 육아꿀템, 오는 1월 6일 화요일에 쇼핑라이브로 만나요! 👋

더 많은 분들과 함께할 수 있도록, 해님의 첫 라방 소식을 소문내주세요!

추첨을 통해 따뜻한 선물을 드립니다. 🎁

📌 이벤트 참여 방법
1️⃣ @haenim_official 팔로우
2️⃣ 본 게시물 좋아요 누르기!
3️⃣ 본 게시물 리그램 또는 인스스 공유!
4️⃣ 댓글로 소독기 준비 중이거나 필요한 친구 @태그하기!

📆 라이브 일정
1월 6일 (화) 오전 ⏰11시

📅 이벤트 일정
참여 기간: 2026. 01. 02(금) ~ 2026. 01. 06(월)
당첨자 발표: 2026. 01. 15(목) (해님 공식 인스타그램 스토리 및 게시물 공지)

🎁 이벤트 경품
🥇 해님 휴대용 분유포트 (1명)
☕ 메가커피 아메리카노 (10명)

📝 주의사항
1. 중복 참여 시 당첨에서 제외될 수 있습니다.
2. 이벤트 당첨자는 개별 연락 또는 DM으로 발송됩니다.
3. 당첨자 정보는 단순 확인 및 경품 발송용으로 사용되며 개인 정보는 파기됩니다.
4. 당첨 시점에 팔로우가 되어있지 않을 경우 당첨 취소됩니다.
5. 비공개 계정, 이벤트 전문 계정은 당첨에서 제외됩니다

#해님 #해님젖병소독기 #소문내기이벤트 쇼핑라이브 젖병소독기 육아템 육아꿀템 육아필수템 국민육아템 이 되고 싶은 해님 💛",0,0,Image,"['리그램', '소문내기이벤트', '해님', '해님젖병소독기']",https://www.instagram.com/p/DTF67whknPJ/
ysy_811112,2024-11-27 23:55:08+00:00,"#어제첫눈내림
#첫눈오는날❄️ 
#첫눈기념샷☃️
#눈사람만들기☃️

오늘까지 이틀연속
쉬지도 않고 
하늘에서 펑펑펑 눈이 내리고 있네.",17,1,Sidecar,"['어제첫눈내림', '첫눈오는날❄️', '첫눈기념샷☃️', '눈사람만들기☃️']",https://www.instagram.com/p/DC5N10dSpVv/
ysy_811112,2024-11-24 00:58:35+00:00,"만날때마다 푸짐하게 챙겨주는 
친구야 고맙다~♡
떡만두국도 너무 맛있게 잘먹었당^^
하루종일 배가 든든해ㅋㅋ

#오늘아님🙅🏻‍♀️
#목포오언니건어물 두툼하니 잘 씹히고 간식으로 최고 👍
#홍도돌김 바삭바삭 밥반찬으로 최고♡
#미니핫팩 사진에 안찍혔네ㅠㅠ
#고마워💕",12,2,Sidecar,"['오늘아님🙅🏻\u200d♀️', '목포오언니건어물', '홍도돌김', '미니핫팩', '고마워💕']",https://www.instagram.com/p/DCvB69-yTbr/
ysy_811112,2025-09-11 22:05:56+00:00,"#텀블러에담았다호 
#여수바다자몽피지오 
#상큼상큼해
@baekhodori",6,0,Sidecar,"['텀블러에담았다호', '여수바다자몽피지오', '상큼상큼해']",https://www.instagram.com/p/DOemSACkowT/
_blissgo,2025-07-16 07:18:43+00:00,"#제품제공 

#혈당관리 #바나바 #혈당케어 💟",15,0,Image,"['제품제공', '혈당관리', '바나바', '혈당케어']",https://www.instagram.com/p/DMKPb77y1Xe/
_blissgo,2025-07-30 14:36:47+00:00,"#체험단 
#제품제공
#플렌티플랜트⠀
#멜팅어성초수딩크림 ⠀
#어성초크림⠀
#마이너스5도크림⠀
#쿨링크림⠀

@plentyplant.official⠀
⠀
🔗 제품 링크⠀
https://plentyplant.co.kr/surl/P/69
⠀
💚 제품 특장점 💚
1. 리얼 어성초잎 원물이 피부에 스며드는⠀
특허기술 SoftTech™ 적용⠀
2. 빠르고 확실한 쿨링 진정 효과⠀
피부온도 🌡5.068 ℃ 즉각 감소 임상 완료⠀",26,0,Image,"['체험단', '제품제공', '플렌티플랜트⠀', '멜팅어성초수딩크림', '어성초크림⠀', '마이너스5도크림⠀', '쿨링크림⠀']",https://www.instagram.com/p/DMvEsu2SaU8/
_blissgo,2025-09-09 13:23:07+00:00,"#제품제공

#깻잎시즈닝 #태극사계",31,1,Image,"['제품제공', '깻잎시즈닝', '태극사계']",https://www.instagram.com/p/DOYg3DBEvex/
_blissgo,2025-06-16 11:31:36+00:00,"#다산카페 #이색카페 #남양주카페

주말에 다녀 온 다산동에 있는 이색카페 아쿠아카페라는 곳.
커피도 먹고 이쁜 물고기들도 볼 수 있다.
구매도 할 수 있고 물고기가 얼마나 이쁘던지 시간 가는 줄 모르고 구경을 하고 왔다. 🐠🐟🐡
디저트와 커피까지 맛있는 일석 삼조(?) 카페
도심 속 힐링 그 자체 인 듯 ~ 🌷🌷🌷",18,0,Sidecar,"['다산카페', '이색카페', '남양주카페']",https://www.instagram.com/p/DK9ch0Jy55E/
_blissgo,2025-08-01 10:39:35+00:00,"#제품제공 #키보드 🍞

요줌 핫한 졸귀 키보드 #식빵키보드",41,1,Image,"['제품제공', '키보드', '식빵키보드']",https://www.instagram.com/p/DMzzJGwSqko/
290700_j,2026-01-04 10:46:23+00:00,,2,0,Sidecar,[],https://www.instagram.com/p/DTFf7bEE3vn/
290700_j,2025-10-11 06:11:20+00:00,".
디즈즈런 완주성공💕

여의도공원-->국회의사당-->서강대교 반환-->여의도공원

첫 PB달성..56분..😎
너무 행복쓰..우중런이여서
살짝 걱정 했지만..한시간 언더 찍고..💕💕💕💕
(남들 물 마실때 앞만 보고 달린사람)😂

이제 욕심 없다..이대로만..
꾸준히 부상 없이 달려볼래🏃‍♀️‍➡️
아자아자 내자신 칭찬해👍
잘해떠🙋‍♀️

#즐거웠당히히❤️
#나의완주챌린지",8,1,Image,"['즐거웠당히히❤️', '나의완주챌린지']",https://www.instagram.com/p/DPqI4kIk8UP/
290700_j,2025-11-03 07:32:54+00:00,".
15번째 인증⛰️

am5시에 기상
am6시반에 등산 시작

한라산!! 고도1950^^
19.2k
성판악-관음사코스..😎
왕복7시간..ㅎㅎ

길게 산 탄건 처음이라
너무 힘들었네ㅋㅋㅋㅋ

등산하기 좋은 날씨여서
이쁜 풍경 눈으로 많이 보고
정상에서 컵라면과 삼기 먹고
하산 완료❤️❤️

정상석 사진 찍는다고 한시간 줄 서고..😅😅

헤~인증해서 다행쓰🙋‍♀️

#드뎌한라산
#뿌듯뿌듯",6,0,Sidecar,"['드뎌한라산', '뿌듯뿌듯']",https://www.instagram.com/p/DQlggFRkzl9/
290700_j,2025-11-08 06:25:25+00:00,".
가족모임💕💕
배터지게 장어먹고 빵 푸파🎵

#오늘도아쥬파티파티
#낼도파티예정",9,0,Sidecar,"['오늘도아쥬파티파티', '낼도파티예정']",https://www.instagram.com/p/DQyQwJ8E7cV/
290700_j,2026-01-02 23:52:40+00:00,".
갓생살기💕💕💕

오늘도 유쾌상쾌...
빡런보다 즐런..
크루님들과 화기애애한 분위기속 같이 발 맞춰 10k완

이래서 러닝이 쥬아👍
행복해..👋

#러닝은쭉계속된다
#가즈아아아아아",4,0,Sidecar,"['러닝은쭉계속된다', '가즈아아아아아']",https://www.instagram.com/p/DTBwUm_k4Ca/
ato._.jo,2025-11-13 23:36:20+00:00,"펫필드 너무 좋았다🤪담에 또 가자!!
.
.
#포항펫필드#애견운동장#애카나들이#말티즈그램
#그레이하운드그램#멍스타그램#말티그램#독스타그램
#멍뭉이그램#멍팔#좋테#멍팔맞팔환영#댕팔환영
#댕댕이그램#좋테#반사테러#애덤",23,1,Video,"['포항펫필드', '애견운동장', '애카나들이', '말티즈그램', '그레이하운드그램', '멍스타그램', '말티그램', '독스타그램', '멍뭉이그램', '멍팔', '좋테', '멍팔맞팔환영', '댕팔환영', '댕댕이그램', '반사테러', '애덤']",https://www.instagram.com/p/DRA-mFDE3s3/
ato._.jo,2025-12-28 12:27:26+00:00,"요즘 부쩍 날씨가 건조해져서 그런지 우리 집 귀염둥이가 자꾸 몸을 긁긁~ 하기도 하고, 소중한 발바닥을 찹찹 핥는 모습이 눈에 띄더라고요. 예민해진 피부를 보니까 엄마 마음은 그저 속상할 뿐! 😢
​이럴 때일수록 무엇보다 진정과 보습이 가장 중요하다는 생각이 들어서, 성분 착하기로 소문난 포포몽을 준비해 봤어요. 우리 아이가 목욕 시간도 편안하게 즐기고, 다시 뽀송뽀송~ 말랑콩떡 같은 피부를 되찾았으면 하는 간절한 마음으로 선택했답니다! ✨

V 몸을 자주 가거나 특정 부위를 찾는다면, 특유의 냄새가 나고 털이 자꾸 떡진다면?
포포몽 저자극 클렌징 성분으로 완성된 '포포몽 칼라민 테라피 샴푸'를 만나보세요
 
V합성계면활성제 FREE,더 순하게
민감한 피부에 자극을 줄 수 있는 합성계면활성제를 넘지 않아 부드럽구요, 실리콘 성분을 넘지 않아 피부 잔여물이 남을 걱정을 줄일 수 있어요🥰

V몸을 핥는 아이들을 위해, 전성분 ESW 그린 등급 획득
아이들의 털에 묻히다 보면 우리 아이들이 핥을 수도 있잖아요, 그래서 전성분 최고 단계인 그린등급을 받았어요. 또 독일피부과학연구소에서 민감피부테스트 '엑설런트' 등급을 획득했어요:) 
인공향료 배제해서 편안하고 유해 의심 성분 15개나 없으니 더욱 안심이에요!
#제품협찬
#포포몽 #행복한발자국챌린지 #저자극펫샴푸 포포몽칼라민테라피샴푸",13,5,Video,"['제품협찬', '포포몽', '행복한발자국챌린지', '저자극펫샴푸']",https://www.instagram.com/p/DSzoXGuk8Vz/
ato._.jo,2024-12-15 05:21:28+00:00,"칭구들아! 나두 방멍록 만들었당🎶
마니마니 놀러와🐾

.
.
#멍팔맞팔환영#방멍록#친구해요#맞팔환영#멍스타그램#댓글조아#말티즈그램#팔로우그램#말티즈#말티즈모임#좋튀#일상스타그램#소통환영",291,358,Image,"['멍팔맞팔환영', '방멍록', '친구해요', '맞팔환영', '멍스타그램', '댓글조아', '말티즈그램', '팔로우그램', '말티즈', '말티즈모임', '좋튀', '일상스타그램', '소통환영']",https://www.instagram.com/p/DDlks0Rzvj_/
ato._.jo,2025-12-24 07:33:45+00:00,"칭구들아~~뽀숑(PAUCHON)은 앞으로 뽀숑하우스(PAUCHONHOUSE)로 새롭게 바뀐대!
선물 받아서 제품들 써봤는데 자극적이지 않고 향도 은은해서 데일리로 쓰기 좋아✨️
세정력은 깔끔한데 사용 후에도 잔여감이 남지 않아 만족스러웠고, 패키지도 너무 귀여워서 집에 두면 인테리어 효과까지 있는 제품이햐~!! 새로워진 #뽀숑하우스 도 많이 사랑해 주세요🐾💝 @pauchon.official",9,4,Image,"['뽀숑하우스', 'PAUCHONHOUSE', '브랜드리뉴얼', '인스타이벤트']",https://www.instagram.com/p/DSo1I6yE7w5/
ato._.jo,2025-12-28 11:06:28+00:00,"칭구드라~~올해도 안아프고 건강하게 잘 지내서 다행이야! 엄마,아빠, 가족들이랑 연말 행복하게 보내자 🐾💝🥰
.
.
​#댕댕이 #강아지스타그램 #반려견 #멍스타그램 #개린이​",15,4,Image,"['댕댕이', '강아지스타그램', '반려견', '멍스타그램', '개린이\u200b']",https://www.instagram.com/p/DSzgqcOE8h8/
deok.workout,2025-12-31 08:32:06+00:00,"251231
동마D-74

-요가
-빌드업 20k

발바닥 통증으로 3일만에 다시 뛰었다.
통증은 좀 줄었으나 바지를 두개입어선지 역치가 떨어져선지 심박과 다르게 다리가 안올라온다.
뛰는내내 249를 어떻게 하지.. 포기하고 싶었지만 속도를 줄여서 마무리했다.

올해도 참 다이나믹했다.
기쁘고 슬프고 신나고 흥겹고 두렵기도 했지만 나름의 만족을 하며 지난 시간을 돌아본다.
내년은 드디어 말의해다.
내가 정말 날뛸 수 있도록 또 힘차게 움직이자!",19,2,Sidecar,[],https://www.instagram.com/p/DS69Yb9k04p/
deok.workout,2026-01-05 08:43:37+00:00,"260105
동마D-69

-10k 조깅
-큐짐 러닝 자세 분석 검사

어제 고강도 훈련이라 가볍게 조깅.
시계를 안보고 몸의 리듬을 생각하며 뛰는데 여전히 빨라진다.

운좋게 큐짐 자세 분석을 참여했다.
박민규 코치님의 세심한 검사에 그동안 나의 부상원인을 알개됐고 더 나아갈 방법도 제시해 줬다.
달리기 4년차에 정말 귀한 경험이었다.",23,2,Sidecar,[],https://www.instagram.com/p/DTH2rHVkwuy/
deok.workout,2026-01-02 21:55:40+00:00,"260102
동마D-72

-러닝

시계보지않고 몸이 내키는만큼 뛰었다.
갖가지 핑계로 폼이 올라오지않는다.
그래도 올한해 249를 목표로 어떻게든 해내보려한다. 동마때하면 좋겠지만 두달사이에, 그리고 이 강추위에 끌어 올릴 수 있을지 의문이다.

올해의 목표.
249 성공해서 펀런으로 전환하기!

#아디다스
#온유어마크
#oym2026 
#onyourmark 
@onyourmark_running 
@onyourmark_seoul",25,3,Sidecar,"['아디다스', '온유어마크', 'oym2026', 'onyourmark']",https://www.instagram.com/p/DTBi7sVk_EC/
deok.workout,2026-01-03 14:52:48+00:00,"260103
동마D-71

-언덕 질주(100m20""/100m)*26

날이 조금씩 풀리고 다리도 좋아지고 있어서 오랜만에 언덕질주를 신나게.
다들 왜 빠르냐는데 나도 잘 모르겠다.
여유 가질 정도라 인터벌을 할까 싶었지만, 이럴때일수록 겸손해야하는것은 그동안의 경험으로 대부분 맞다.
내일은 하프 중간점검 페이서다. 
내가 끌지, 끌려갈지 미지수지만 무사하기만을 바랄뿐.",21,0,Sidecar,[],https://www.instagram.com/p/DTDXVUXkxBb/
deok.workout,2026-01-04 05:04:06+00:00,"260104
동마D-70

-20k 지속주

아직 부족한 내가 섭3조 페이서를 한다는게 우습지만.
오랜만에 고강도 유산소라 다리가 털리는게 여실이 느껴졌다.
그래도 목표까지 무사히 마쳤고 기뻤다.
너무 춥다.

사진 감사합니다.
 @outdoor._.harry",25,0,Sidecar,[],https://www.instagram.com/p/DTE4weZE2gX/
hiru0105,2026-01-03 14:12:27+00:00,"#제품제공
오르제나 라하 올 멜팅 클렌징밤💚

예전에는 메이크업을 하는 것만 신경을 쓰고 메이크업 지우는데는 크게 신경을 안썼는데 아무래도 피부에 남아 있는 메이크업 잔여물 때문인지 피부 트러블도 자주 올라오고 무엇보다 피부 컨디션이 급격히 안좋아지더라구요! 특히나 요즘에는 하루종일 착용하는 마스크 때문에 피부가 많이 예민해지고 피지, 노폐물이 많이 올라와서 메이크업을 하는 것보다 클렌징을 더더욱 중요하게 생각하고 있어요!

#오르제나라하올멜팅클렌징밤 은
4세대 필링성분 LHA 함유한 N차 세안 없이 말끔히 지워지는 올인원 딥클렌저 클렌징밤으로
제형은 셔벗같은 부드러운 텍스처가 롤링을 할 때는 오일로 변하는데 물과 닿아 유화되면 클렌징 밀크로 변하는 3단계 트랜스 포밍 텍스처예요!

세정력은 쿠션, 선크림, 틴트 등이 메이크업 잔여물 없이 깨끗하게 클렌징이 될 만큼 좋았어요 
또 아이라이너, 마스카라, 착색력이 강한 포인트 메이크업 제품들까지도 클렌징이 잘 되어 기대 이상이라 깜짝 놀랐어요!!
세안 후 피부가 건조하거나 속당김없이 촉촉하고 산뜻한 마무리감이 인상적이었어요! 👍👍👍",4,1,Sidecar,"['파룸체험단', '오르제나', '튜브클렌징밤', '각질제거밤', '라하클렌징밤', '저자극클렌징밤', '제품제공', '오르제나라하올멜팅클렌징밤']",https://www.instagram.com/p/DTDStyJE_Er/
hiru0105,2025-12-31 03:18:17+00:00,"#제품지원 #AKLover
럽센트 스크럽워시 플라워마켓 화이트 튤립향🌷

프랑스산 프리미엄 향료의 설렘과 여유,
씻을 때마다 기분 좋아지는 생화 향기 데일리 각질 케어와 샤워를 한번에!
럽센트 스크럽워시 플라워마켓 화이트 튤립향💖

1️⃣ 프랑스산 프리미엄 향료 처방
- 엄선된 품질의 프랑스산 프리미엄 향료를 바탕으로 글로벌 전문 조향사와의 협업으로 완성된 시그니처 생화 향기

2️⃣ 일본 라쿠텐 1위, 앳코스메 등 일본 온/오프라인에서 사랑받는 인기 제품
- 일본 라쿠텐 1위(2025년 10월 2주차 비누&바디클렌징 주간 랭킹), 앳코스메 25년 3분기 나고야점 바디케어 1위 등

3️⃣ 24시간 향 지속력 테스트 완료
- 섬세하게 조향된 프리미엄 향을 하루 종일 느낄 수 있도록 설계

4️⃣ 자연유래 저자극 스크럽으로 부드러운 각질 케어
- 코코넛 껍질 가루를 포함한 자연유래 스크럽제 함유로 피부 부담을 줄여 매일 사용 가능한 데일리 저자극 스크럽 워시

5️⃣ 3-Oil 보습 COMPLEX
- 호호바씨 오일, 라벤더 오일, 퀸즈랜드넛 오일 함유하여 풍부한 오일 보습감으로 샤워 후에도 당김 없이 실크같이 부드러운 피부결 선사

6️⃣ 바디워시와 스크럽 2WAY로 사용
✅ 바디워시
적당량을 손 또는 샤워타월 등 도구에 묻혀 충분히 거품을 낸 다음 전신에 마사지하듯 문지른 후 물로 깨끗하게 씻어내세요!
✅ 스크럽
스크럽으로 단독 사용 시, 내용물을 손에 덜어 전신에 마사지하듯 문지른 후 물로 깨끗이 씻어냅니다.

요즘 날씨가 츕고 건조하고 실내의 히터 바람때문에 건조함이 심해져 푸석푸석하고 거칠어져 뱀살처럼 갈라지는 바디 피부가 고민이었는데 
#럽센트스크럽워시플라워마켓화이트튤립향 으로 관리해줬더니 바디 피부가 촉촉하고 매끈매끈 부드러워질 뿐만 아니라 마치 꽃집에 있는 것 처럼 기분좋은 튤립향, 플로럴향을 하루종일 경험할 수 있어 좋았어요🌷🫧💖✨

🛒판매처
쿠팡 로켓배송 🚀
https://bit.ly/4qlJGcv
@aekyunglover",4,1,Sidecar,"['LUVSCENT', '럽센트', '생화향', '퍼퓸바디워시', '향기좋은바디워시', '저자극스크럽바디워시', '플라워마켓', '스크럽바디워시', '촉촉한바디워시', '제품지원', 'AKLover', '럽센트스크럽워시플라워마켓화이트튤립향']",https://www.instagram.com/p/DS6ZeAIkxeC/
